UserID,itemID,Rating
doctr,265550,2544
doctr,221100,1005
doctr,268870,53
doctr,239840,46
doctr,235460,386
doctr,236430,2805
doctr,232790,1
doctr,274310,239
doctr,275200,225
doctr,277430,101
doctr,239160,398
doctr,265930,111
doctr,254700,1581
doctr,238240,10
doctr,285900,246
doctr,286160,542
doctr,233290,231
doctr,238460,247
doctr,201810,1019
doctr,294860,143
doctr,20510,307
doctr,295110,171
doctr,298630,27
doctr,300550,53
doctr,292120,243
doctr,108600,65
doctr,246110,240
doctr,304930,54
doctr,307670,109
doctr,227700,81
doctr,311340,973
doctr,274290,47
doctr,312990,16
doctr,268420,51
doctr,301970,14
doctr,316790,67
doctr,229810,18
doctr,317300,85
doctr,2630,12
doctr,10090,1089
doctr,239140,669
doctr,327510,296
doctr,211420,75
doctr,330830,1030
doctr,333930,684
doctr,249050,1136
doctr,333980,358
doctr,319630,514
doctr,304240,397
doctr,343750,1
doctr,287290,466
doctr,350080,464
doctr,235540,634
doctr,356570,15
doctr,45770,91
doctr,232090,2829
doctr,248610,232
doctr,274270,116
doctr,374320,829
doctr,377160,6191
doctr,381210,200
doctr,208650,550
doctr,383790,7
doctr,38400,11
doctr,391540,90
doctr,394310,287
doctr,337000,722
doctr,311210,11236
doctr,225540,245
doctr,418340,65
doctr,427190,1111
doctr,268500,4105
doctr,205950,21
doctr,350280,55
doctr,379720,998
doctr,364360,50
doctr,273350,835
MinxIsBetterThanPotatoes,50,256
MinxIsBetterThanPotatoes,240,167
MinxIsBetterThanPotatoes,320,3674
MinxIsBetterThanPotatoes,4000,358
MinxIsBetterThanPotatoes,220,1299
MinxIsBetterThanPotatoes,340,29
MinxIsBetterThanPotatoes,380,170
MinxIsBetterThanPotatoes,400,275
MinxIsBetterThanPotatoes,420,544
MinxIsBetterThanPotatoes,12900,95
MinxIsBetterThanPotatoes,13240,110
MinxIsBetterThanPotatoes,13230,1668
MinxIsBetterThanPotatoes,15710,62
MinxIsBetterThanPotatoes,17300,46
MinxIsBetterThanPotatoes,500,5761
MinxIsBetterThanPotatoes,16450,2846
MinxIsBetterThanPotatoes,17430,826
MinxIsBetterThanPotatoes,6060,21
MinxIsBetterThanPotatoes,40700,188
MinxIsBetterThanPotatoes,550,11141
MinxIsBetterThanPotatoes,45700,58
MinxIsBetterThanPotatoes,7670,7
MinxIsBetterThanPotatoes,10680,2662
MinxIsBetterThanPotatoes,33320,64
MinxIsBetterThanPotatoes,17410,108
MinxIsBetterThanPotatoes,57300,140
MinxIsBetterThanPotatoes,8980,469
MinxIsBetterThanPotatoes,31280,109
MinxIsBetterThanPotatoes,1250,16435
MinxIsBetterThanPotatoes,47780,339
MinxIsBetterThanPotatoes,50300,54
MinxIsBetterThanPotatoes,21100,390
